Transaction_ID,Date,Store_ID,Product_Category,Units_Sold,Unit_Selling_Price,Unit_Cost,Inventory_Purchased_Units,Inventory_Purchase_Cost,Returned_Units,Discount_Applied,Shrinkage_Units,Payment_Method,Supplier,Revenue,COGS,Return_Loss,Shrinkage_Loss,Profit
T00165,2024-01-28,Store_C,Sports,2,154.95,224.64,18,1456.27,0,0.19,0,Card,Supplier_Z,251.019,449.28,0.0,0.0,-198.26099999999997
T00166,2024-04-17,Store_A,Electronics,4,445.22,117.52,33,5694.95,2,0.09,0,Cash,Supplier_Z,1620.6008000000002,470.08,890.44,0.0,260.0808000000002
T00167,2024-02-13,Store_B,Electronics,2,421.9,14.57,37,6323.46,2,0.11,1,Cash,Supplier_W,750.982,29.14,843.8,14.57,-136.52800000000002
T00168,2024-12-05,Store_C,Sports,5,241.71,251.88,22,8591.81,2,0.02,1,Card,Supplier_W,1184.379,1259.4,483.42,251.88,-810.3210000000004
T00169,2024-10-12,Store_C,Home,3,29.15,104.76,0,5553.86,2,0.26,1,Mobile,Supplier_W,64.713,314.28000000000003,58.3,104.76,-412.62700000000007
T00170,2024-11-26,Store_A,Sports,1,322.89,269.24,2,4166.02,1,0.18,1,Mobile,Supplier_Y,264.76980000000003,269.24,322.89,269.24,-596.6002
T00171,2024-05-07,Store_A,Electronics,5,34.79,300.07,2,8399.08,1,0.03,1,Mobile,Supplier_Y,168.73149999999998,1500.35,34.79,300.07,-1666.4784999999997
T00172,2024-12-13,Store_C,Beauty,3,463.88,366.79,27,9811.42,1,0.24,0,Mobile,Supplier_X,1057.6463999999999,1100.3700000000001,463.88,0.0,-506.60360000000014
T00173,2024-08-18,Store_B,Clothing,4,481.2,383.46,13,6486.52,2,0.13,0,Mobile,Supplier_Y,1674.576,1533.84,962.4,0.0,-821.6639999999998
T00174,2024-07-08,Store_B,Beauty,5,102.85,9.16,29,8756.43,1,0.23,0,Cash,Supplier_Z,395.9725,45.8,102.85,0.0,247.32250000000005
T00175,2024-08-12,Store_A,Beauty,3,341.43,396.2,4,6027.48,2,0.0,1,Card,Supplier_Z,1024.29,1188.6,682.86,396.2,-1243.37
T00176,2024-10-09,Store_A,Electronics,5,55.21,274.79,48,6928.9,1,0.01,0,Cash,Supplier_Z,273.28950000000003,1373.95,55.21,0.0,-1155.8705
T00177,2024-04-30,Store_C,Sports,2,367.46,259.19,14,6912.85,2,0.05,1,Mobile,Supplier_X,698.174,518.38,734.92,259.19,-814.316
T00178,2024-04-25,Store_A,Home,3,180.17,11.01,37,7077.39,1,0.06,0,Mobile,Supplier_X,508.07939999999996,33.03,180.17,0.0,294.8794
T00179,2024-08-20,Store_C,Beauty,2,343.71,345.19,13,3278.03,1,0.23,1,Card,Supplier_X,529.3134,690.38,343.71,345.19,-849.9666
T00180,2024-09-15,Store_B,Sports,2,192.71,62.47,13,5799.05,1,0.21,0,Card,Supplier_X,304.4818,124.94,192.71,0.0,-13.168199999999956
T00181,2024-12-24,Store_B,Home,3,81.33,335.75,48,5981.94,2,0.18,1,Card,Supplier_W,200.07180000000002,1007.25,162.66,335.75,-1305.5882000000001
T00182,2024-07-16,Store_C,Beauty,1,208.99,11.15,7,3219.21,2,0.27,0,Cash,Supplier_X,152.5627,11.15,417.98,0.0,-276.5673
T00183,2024-05-16,Store_A,Home,3,65.21,260.16,7,3563.54,1,0.07,0,Card,Supplier_X,181.93589999999998,780.48,65.21,0.0,-663.7541000000001
T00184,2024-11-13,Store_B,Sports,1,292.67,176.75,18,7646.24,2,0.27,0,Cash,Supplier_Y,213.6491,176.75,585.34,0.0,-548.4409
T00185,2024-06-13,Store_A,Clothing,5,30.07,84.3,31,5868.97,0,0.27,1,Mobile,Supplier_W,109.7555,421.5,0.0,84.3,-396.0445
T00186,2024-08-12,Store_B,Sports,5,268.39,47.49,30,1577.19,1,0.13,0,Cash,Supplier_Z,1167.4964999999997,237.45000000000002,268.39,0.0,661.6564999999997
T00187,2024-11-02,Store_C,Electronics,3,444.32,178.85,28,8392.61,1,0.03,0,Card,Supplier_Y,1292.9712,536.55,444.32,0.0,312.10120000000006
T00188,2024-08-21,Store_C,Home,5,420.56,53.71,40,8842.83,0,0.22,0,Cash,Supplier_X,1640.1840000000002,268.55,0.0,0.0,1371.6340000000002
T00189,2024-06-20,Store_C,Clothing,4,442.56,197.15,10,4714.8,2,0.1,1,Cash,Supplier_Z,1593.2160000000001,788.6,885.12,197.15,-277.654
T00190,2024-05-31,Store_B,Home,2,461.8,251.96,44,2168.18,2,0.24,0,Cash,Supplier_Z,701.936,503.92,923.6,0.0,-725.584
T00191,2024-11-10,Store_A,Home,2,61.22,331.82,12,9481.3,2,0.05,1,Card,Supplier_Z,116.318,663.64,122.44,331.82,-1001.5819999999999
T00192,2024-06-08,Store_A,Beauty,1,73.09,273.07,26,8834.47,1,0.16,0,Cash,Supplier_Y,61.3956,273.07,73.09,0.0,-284.76439999999997
T00193,2024-04-05,Store_A,Electronics,5,282.93,30.75,18,2519.38,1,0.15,0,Card,Supplier_W,1202.4525,153.75,282.93,0.0,765.7725
T00194,2024-08-20,Store_B,Home,1,448.05,126.44,25,1046.38,1,0.03,1,Cash,Supplier_W,434.6085,126.44,448.05,126.44,-266.32150000000007
T00195,2024-06-28,Store_B,Sports,2,487.43,118.75,36,4462.47,1,0.11,1,Cash,Supplier_Z,867.6254,237.5,487.43,118.75,23.94539999999995
T00196,2024-04-22,Store_B,Sports,2,32.67,366.44,47,6796.33,1,0.03,0,Cash,Supplier_X,63.3798,732.88,32.67,0.0,-702.1701999999999
T00197,2024-11-13,Store_B,Beauty,5,184.33,347.77,8,1836.35,2,0.14,1,Card,Supplier_W,792.619,1738.85,368.66,347.77,-1662.6609999999996
T00198,2024-02-21,Store_B,Electronics,4,114.32,151.21,27,5180.81,0,0.25,1,Card,Supplier_W,342.96,604.84,0.0,151.21,-413.0900000000001
T00199,2024-09-24,Store_A,Electronics,4,380.42,33.11,31,4311.61,2,0.08,1,Card,Supplier_X,1399.9456,132.44,760.84,33.11,473.5556
T00200,2024-10-21,Store_B,Sports,5,323.69,358.17,2,8916.46,2,0.23,0,Mobile,Supplier_Y,1246.2065,1790.8500000000001,647.38,0.0,-1192.0235
T00201,2024-04-22,Store_B,Clothing,5,68.75,355.84,31,4352.71,1,0.06,0,Card,Supplier_Y,323.125,1779.1999999999998,68.75,0.0,-1524.8249999999998
T00202,2024-04-10,Store_A,Beauty,1,246.93,342.62,4,5384.39,0,0.2,0,Cash,Supplier_X,197.544,342.62,0.0,0.0,-145.076
T00203,2024-04-22,Store_B,Beauty,5,345.87,338.81,7,9557.33,0,0.27,1,Mobile,Supplier_Y,1262.4254999999998,1694.05,0.0,338.81,-770.4345000000001
T00204,2024-03-21,Store_A,Sports,4,391.71,194.7,13,3066.95,2,0.1,1,Card,Supplier_Z,1410.156,778.8,783.42,194.7,-346.7639999999999
T00205,2024-07-05,Store_A,Sports,5,19.83,75.09,2,2961.01,0,0.27,1,Card,Supplier_W,72.3795,375.45000000000005,0.0,75.09,-378.16050000000007
T00206,2024-04-22,Store_C,Clothing,1,446.33,193.61,23,8015.99,2,0.15,1,Mobile,Supplier_Y,379.3805,193.61,892.66,193.61,-900.4995000000001
T00207,2024-01-02,Store_C,Clothing,1,288.95,200.37,12,2847.64,2,0.1,0,Mobile,Supplier_Z,260.055,200.37,577.9,0.0,-518.2149999999999
T00208,2024-05-09,Store_C,Electronics,1,407.84,198.52,42,8335.47,2,0.27,1,Card,Supplier_Z,297.72319999999996,198.52,815.68,198.52,-914.9968000000001
T00209,2024-08-07,Store_C,Beauty,1,405.89,217.82,28,1045.8,2,0.01,0,Mobile,Supplier_Z,401.8311,217.82,811.78,0.0,-627.7688999999999
T00210,2024-02-23,Store_B,Beauty,3,103.03,106.77,7,1201.49,1,0.01,1,Cash,Supplier_Z,305.99910000000006,320.31,103.03,106.77,-224.11089999999996
T00211,2024-12-08,Store_C,Sports,5,63.98,149.67,41,9023.1,0,0.18,0,Cash,Supplier_Z,262.318,748.3499999999999,0.0,0.0,-486.0319999999999
T00212,2024-08-11,Store_A,Electronics,2,363.43,176.5,30,5454.04,1,0.24,0,Cash,Supplier_X,552.4136,353.0,363.43,0.0,-164.0164000000001
T00213,2024-08-12,Store_B,Beauty,5,86.65,56.79,25,7216.26,1,0.23,1,Card,Supplier_W,333.6025,283.95,86.65,56.79,-93.78750000000002
T00214,2024-05-05,Store_C,Electronics,3,426.47,184.87,17,2330.36,1,0.02,1,Cash,Supplier_W,1253.8218000000002,554.61,426.47,184.87,87.87180000000012
T00215,2024-05-09,Store_A,Electronics,1,365.83,325.14,17,1746.12,2,0.29,1,Mobile,Supplier_X,259.73929999999996,325.14,731.66,325.14,-1122.2007
T00216,2024-02-22,Store_B,Sports,3,422.49,332.08,6,8366.05,2,0.21,0,Cash,Supplier_X,1001.3013000000001,996.24,844.98,0.0,-839.9187
T00217,2024-06-20,Store_B,Electronics,4,156.52,167.57,47,3650.37,1,0.28,1,Mobile,Supplier_Z,450.7776,670.28,156.52,167.57,-543.5923999999999
T00218,2024-08-05,Store_C,Clothing,4,165.13,209.93,37,4604.82,1,0.1,0,Cash,Supplier_Y,594.468,839.72,165.13,0.0,-410.38200000000006
T00219,2024-06-08,Store_B,Clothing,5,338.9,18.29,47,376.92,0,0.21,1,Mobile,Supplier_W,1338.655,91.44999999999999,0.0,18.29,1228.915
T00220,2024-07-16,Store_A,Home,5,25.41,271.4,15,3920.22,1,0.26,0,Cash,Supplier_Y,94.017,1357.0,25.41,0.0,-1288.393
T00221,2024-09-03,Store_B,Sports,2,365.98,164.82,32,7727.33,2,0.11,1,Cash,Supplier_W,651.4444000000001,329.64,731.96,164.82,-574.9755999999998
T00222,2024-11-19,Store_A,Home,2,419.53,180.96,2,8230.62,1,0.29,0,Cash,Supplier_Z,595.7325999999999,361.92,419.53,0.0,-185.7174000000001
T00223,2024-07-21,Store_B,Clothing,4,213.43,350.1,37,7017.67,0,0.08,0,Mobile,Supplier_Y,785.4224,1400.4,0.0,0.0,-614.9776
T00224,2024-07-02,Store_C,Home,1,384.79,187.42,3,6952.58,0,0.09,0,Mobile,Supplier_W,350.1589,187.42,0.0,0.0,162.73890000000003
T00225,2024-05-02,Store_A,Sports,3,95.56,13.37,35,5111.77,1,0.28,1,Cash,Supplier_W,206.40959999999998,40.11,95.56,13.37,57.36959999999996
T00226,2024-09-11,Store_B,Sports,2,167.91,94.86,3,5429.46,0,0.29,0,Mobile,Supplier_Z,238.4322,189.72,0.0,0.0,48.712199999999996
T00227,2024-10-20,Store_B,Electronics,2,487.41,192.87,41,7452.05,0,0.09,1,Mobile,Supplier_Y,887.0862000000001,385.74,0.0,192.87,308.47620000000006
T00228,2024-10-06,Store_B,Beauty,1,493.3,172.64,8,2548.29,2,0.04,0,Card,Supplier_Z,473.568,172.64,986.6,0.0,-685.672
T00229,2024-11-20,Store_A,Electronics,1,261.18,344.85,39,2392.02,0,0.23,1,Cash,Supplier_Y,201.10860000000002,344.85,0.0,344.85,-488.5914
T00230,2024-04-07,Store_A,Sports,5,467.79,219.14,16,9504.26,0,0.28,1,Mobile,Supplier_Y,1684.044,1095.6999999999998,0.0,219.14,369.2040000000004
T00231,2024-07-16,Store_A,Clothing,3,266.14,277.41,16,374.13,1,0.18,0,Mobile,Supplier_W,654.7044,832.23,266.14,0.0,-443.6655999999999
T00232,2024-08-27,Store_C,Clothing,1,152.88,190.38,32,1480.71,2,0.19,0,Mobile,Supplier_X,123.8328,190.38,305.76,0.0,-372.30719999999997
T00233,2024-05-23,Store_C,Electronics,2,140.78,178.66,19,5746.29,0,0.23,1,Mobile,Supplier_Y,216.8012,357.32,0.0,178.66,-319.1788
T00234,2024-04-06,Store_A,Sports,2,465.46,181.28,13,7404.56,1,0.05,0,Card,Supplier_Y,884.3739999999999,362.56,465.46,0.0,56.35399999999993
T00235,2024-07-19,Store_B,Clothing,4,94.5,167.31,21,5425.12,1,0.29,1,Mobile,Supplier_Z,268.38,669.24,94.5,167.31,-662.67
T00236,2024-05-03,Store_C,Sports,1,294.02,217.74,26,3615.13,1,0.11,1,Mobile,Supplier_Y,261.6778,217.74,294.02,217.74,-467.8222
T00237,2024-07-05,Store_A,Clothing,5,282.21,103.93,42,9781.96,1,0.19,1,Card,Supplier_Y,1142.9505000000001,519.6500000000001,282.21,103.93,237.16049999999996
T00238,2024-11-21,Store_B,Sports,3,372.41,356.97,2,7068.14,1,0.14,1,Cash,Supplier_Y,960.8178,1070.91,372.41,356.97,-839.4722000000002
T00239,2024-12-14,Store_C,Home,5,254.63,136.57,23,8330.77,1,0.14,1,Cash,Supplier_Y,1094.909,682.8499999999999,254.63,136.57,20.85900000000015
T00240,2024-09-15,Store_B,Sports,2,143.42,63.27,29,498.44,0,0.21,1,Card,Supplier_Y,226.6036,126.54,0.0,63.27,36.7936
T00241,2024-05-27,Store_B,Sports,5,93.0,43.14,7,2435.61,2,0.3,1,Cash,Supplier_X,325.5,215.7,186.0,43.14,-119.33999999999997
T00242,2024-09-08,Store_B,Electronics,2,314.2,10.3,21,3804.29,2,0.2,1,Cash,Supplier_W,502.72,20.6,628.4,10.3,-156.57999999999993
T00243,2024-12-11,Store_B,Home,2,362.31,172.03,24,1907.75,1,0.24,1,Card,Supplier_Y,550.7112,344.06,362.31,172.03,-327.6888
T00244,2024-05-26,Store_C,Beauty,2,289.07,79.11,9,821.7,1,0.01,0,Mobile,Supplier_Z,572.3586,158.22,289.07,0.0,125.06860000000006
T00245,2024-05-27,Store_C,Electronics,2,371.79,13.55,48,2328.41,2,0.24,1,Card,Supplier_Z,565.1208,27.1,743.58,13.55,-219.1092
T00246,2024-12-17,Store_C,Beauty,2,79.35,210.41,28,5382.99,0,0.09,1,Card,Supplier_Y,144.417,420.82,0.0,210.41,-486.813
T00247,2024-07-17,Store_A,Clothing,4,442.41,273.59,39,6987.88,1,0.04,1,Card,Supplier_Y,1698.8544,1094.36,442.41,273.59,-111.50559999999996
T00248,2024-11-03,Store_C,Beauty,5,295.37,38.87,0,7762.81,2,0.03,0,Card,Supplier_Y,1432.5445,194.35,590.74,0.0,647.4544999999999
T00249,2024-05-07,Store_B,Sports,4,72.15,187.06,20,525.07,2,0.2,0,Card,Supplier_X,230.88000000000002,748.24,144.3,0.0,-661.66
T00250,2024-02-08,Store_C,Beauty,4,236.34,298.73,38,4337.06,1,0.3,0,Mobile,Supplier_W,661.752,1194.92,236.34,0.0,-769.508
T00251,2024-12-03,Store_B,Electronics,1,423.95,394.39,23,1309.89,2,0.2,0,Cash,Supplier_Z,339.16,394.39,847.9,0.0,-903.1299999999999
T00252,2024-12-25,Store_A,Electronics,1,449.81,268.54,8,4368.88,0,0.08,0,Card,Supplier_X,413.8252,268.54,0.0,0.0,145.28519999999997
T00253,2024-05-08,Store_B,Beauty,1,139.68,101.71,43,4396.36,2,0.06,0,Mobile,Supplier_X,131.29919999999998,101.71,279.36,0.0,-249.7708
T00254,2024-09-23,Store_B,Electronics,3,358.52,288.04,25,5032.3,1,0.16,1,Card,Supplier_Y,903.4703999999999,864.1200000000001,358.52,288.04,-607.2096000000001
T00255,2024-05-30,Store_B,Electronics,1,58.99,241.18,8,8939.02,1,0.02,0,Mobile,Supplier_W,57.8102,241.18,58.99,0.0,-242.3598
T00256,2024-10-24,Store_A,Beauty,5,26.44,88.66,19,8070.45,2,0.12,0,Cash,Supplier_Y,116.33600000000001,443.29999999999995,52.88,0.0,-379.84399999999994
T00257,2024-04-08,Store_C,Home,4,284.6,341.19,34,6403.54,2,0.2,0,Mobile,Supplier_Z,910.7200000000001,1364.76,569.2,0.0,-1023.2399999999999
T00258,2024-09-19,Store_C,Home,5,350.47,173.82,35,8865.53,1,0.29,0,Mobile,Supplier_W,1244.1685,869.0999999999999,350.47,0.0,24.598500000000058
T00259,2024-09-08,Store_A,Clothing,1,399.94,384.98,41,6816.84,0,0.13,0,Cash,Supplier_Y,347.9478,384.98,0.0,0.0,-37.032200000000046
T00260,2024-05-23,Store_B,Electronics,3,176.71,290.55,35,8206.66,2,0.06,1,Cash,Supplier_Z,498.32219999999995,871.6500000000001,353.42,290.55,-1017.2978000000002
T00261,2024-12-11,Store_C,Beauty,3,13.2,259.6,8,5681.41,0,0.25,1,Mobile,Supplier_X,29.699999999999996,778.8000000000001,0.0,259.6,-1008.7
T00262,2024-04-21,Store_A,Electronics,4,244.96,292.7,21,5299.66,0,0.22,0,Card,Supplier_Z,764.2752,1170.8,0.0,0.0,-406.5247999999999
T00263,2024-02-29,Store_C,Sports,5,17.77,193.85,0,7268.56,1,0.26,1,Card,Supplier_Z,65.749,969.25,17.77,193.85,-1115.1209999999999
T00264,2024-01-02,Store_A,Electronics,2,55.07,204.56,4,294.92,1,0.06,0,Cash,Supplier_Z,103.5316,409.12,55.07,0.0,-360.65840000000003
T00265,2024-10-30,Store_B,Electronics,5,170.08,341.23,8,6934.74,1,0.12,1,Card,Supplier_W,748.3520000000001,1706.15,170.08,341.23,-1469.108
T00266,2024-09-10,Store_C,Home,1,224.21,273.97,36,9351.73,0,0.29,1,Cash,Supplier_X,159.1891,273.97,0.0,273.97,-388.75090000000006
T00267,2024-05-19,Store_A,Beauty,2,146.94,359.41,37,7168.03,1,0.05,0,Mobile,Supplier_W,279.186,718.82,146.94,0.0,-586.5740000000001
T00268,2024-02-06,Store_C,Electronics,3,295.11,356.88,18,464.26,1,0.2,0,Mobile,Supplier_X,708.2640000000001,1070.6399999999999,295.11,0.0,-657.4859999999999
T00269,2024-06-08,Store_C,Home,4,37.12,390.71,7,3841.07,0,0.07,0,Card,Supplier_Y,138.08639999999997,1562.84,0.0,0.0,-1424.7536
T00270,2024-01-09,Store_C,Clothing,4,80.84,281.58,41,8114.85,0,0.15,1,Cash,Supplier_Y,274.856,1126.32,0.0,281.58,-1133.0439999999999
T00271,2024-08-20,Store_C,Home,3,350.68,203.41,42,9590.22,0,0.24,1,Card,Supplier_Z,799.5504,610.23,0.0,203.41,-14.089600000000019
T00272,2024-04-08,Store_A,Home,1,79.65,70.69,31,3764.62,0,0.15,0,Card,Supplier_Z,67.7025,70.69,0.0,0.0,-2.987499999999997
T00273,2024-05-26,Store_B,Home,3,323.49,283.63,12,8427.82,2,0.24,0,Mobile,Supplier_W,737.5572000000001,850.89,646.98,0.0,-760.3127999999998
T00274,2024-10-30,Store_A,Electronics,1,36.8,120.17,19,8651.72,1,0.13,1,Card,Supplier_X,32.016,120.17,36.8,120.17,-245.124
T00275,2024-07-26,Store_A,Electronics,2,209.62,116.76,35,1320.54,2,0.3,0,Mobile,Supplier_X,293.46799999999996,233.52,419.24,0.0,-359.29200000000003
T00276,2024-05-10,Store_A,Clothing,3,96.93,99.12,42,8473.31,0,0.13,1,Cash,Supplier_X,252.9873,297.36,0.0,99.12,-143.4927
T00277,2024-05-31,Store_B,Sports,1,63.72,350.67,43,3310.07,0,0.04,1,Card,Supplier_Z,61.1712,350.67,0.0,350.67,-640.1688
T00278,2024-02-23,Store_C,Sports,2,287.85,347.85,36,5973.05,0,0.12,0,Mobile,Supplier_Z,506.61600000000004,695.7,0.0,0.0,-189.084
T00279,2024-04-29,Store_C,Sports,3,464.88,254.23,29,5435.72,0,0.22,1,Card,Supplier_X,1087.8192,762.6899999999999,0.0,254.23,70.89919999999995
T00280,2024-06-09,Store_C,Clothing,4,36.85,191.83,9,6664.23,0,0.25,1,Cash,Supplier_Z,110.55000000000001,767.32,0.0,191.83,-848.6000000000001
T00281,2024-04-25,Store_B,Sports,3,216.56,270.49,30,7430.6,1,0.14,1,Card,Supplier_X,558.7248000000001,811.47,216.56,270.49,-739.7951999999999
T00282,2024-03-15,Store_C,Sports,5,356.69,244.86,24,4464.72,2,0.18,1,Card,Supplier_W,1462.429,1224.3000000000002,713.38,244.86,-720.1110000000003
T00283,2024-04-22,Store_B,Home,3,236.72,169.22,28,8894.28,2,0.25,0,Mobile,Supplier_Y,532.62,507.65999999999997,473.44,0.0,-448.4799999999999
T00284,2024-04-13,Store_C,Electronics,5,405.18,154.95,23,8114.03,1,0.24,1,Cash,Supplier_X,1539.6840000000002,774.75,405.18,154.95,204.8040000000001
T00285,2024-12-05,Store_C,Electronics,2,98.03,156.2,38,7875.67,1,0.2,0,Cash,Supplier_Z,156.848,312.4,98.03,0.0,-253.58199999999994
T00286,2024-09-10,Store_A,Home,3,480.2,237.71,20,4636.64,1,0.24,1,Cash,Supplier_W,1094.856,713.13,480.2,237.71,-336.18399999999997
T00287,2024-08-14,Store_B,Home,2,198.73,260.83,40,471.97,2,0.17,0,Card,Supplier_Z,329.8918,521.66,397.46,0.0,-589.2281999999999
T00288,2024-04-21,Store_A,Home,2,177.37,183.44,8,4973.34,2,0.0,1,Mobile,Supplier_Z,354.74,366.88,354.74,183.44,-550.3199999999999
T00289,2024-04-08,Store_A,Electronics,1,438.56,387.63,41,8994.61,0,0.01,1,Card,Supplier_Z,434.1744,387.63,0.0,387.63,-341.0856
T00290,2024-06-01,Store_A,Sports,2,286.29,38.12,41,1985.46,2,0.29,0,Card,Supplier_X,406.53180000000003,76.24,572.58,0.0,-242.28820000000002
T00291,2024-12-14,Store_B,Home,2,263.06,142.08,1,9827.67,2,0.04,1,Card,Supplier_W,505.0752,284.16,526.12,142.08,-447.2848
T00292,2024-12-03,Store_B,Clothing,3,366.22,170.53,3,8096.14,1,0.12,0,Cash,Supplier_X,966.8208000000001,511.59000000000003,366.22,0.0,89.01080000000002
T00293,2024-07-12,Store_C,Home,3,294.12,11.68,7,7127.31,2,0.28,1,Mobile,Supplier_Y,635.2992,35.04,588.24,11.68,0.33920000000011896
T00294,2024-11-05,Store_A,Beauty,4,89.63,149.16,31,6803.88,0,0.06,0,Cash,Supplier_X,337.00879999999995,596.64,0.0,0.0,-259.63120000000004
T00295,2024-06-11,Store_C,Home,1,340.36,113.12,13,5911.56,2,0.25,0,Card,Supplier_Y,255.27,113.12,680.72,0.0,-538.57
T00296,2024-07-26,Store_A,Electronics,2,75.4,204.88,48,7234.64,1,0.25,1,Card,Supplier_W,113.10000000000001,409.76,75.4,204.88,-576.9399999999999
T00297,2024-06-17,Store_B,Home,1,404.87,137.88,12,4276.87,1,0.3,1,Mobile,Supplier_W,283.409,137.88,404.87,137.88,-397.221
T00298,2024-06-09,Store_B,Beauty,5,494.97,291.84,20,8468.35,0,0.08,1,Cash,Supplier_X,2276.8620000000005,1459.1999999999998,0.0,291.84,525.8220000000008
T00299,2024-03-08,Store_B,Clothing,2,194.92,206.42,23,6993.82,0,0.09,1,Card,Supplier_X,354.7544,412.84,0.0,206.42,-264.5056
T00300,2024-10-15,Store_A,Sports,1,227.93,56.26,49,7735.41,2,0.27,1,Card,Supplier_Z,166.3889,56.26,455.86,56.26,-401.99109999999996
T00301,2024-10-03,Store_B,Home,4,32.75,301.27,17,7945.63,0,0.07,1,Mobile,Supplier_Y,121.83,1205.08,0.0,301.27,-1384.52
T00302,2024-10-30,Store_A,Beauty,4,16.73,44.2,44,1011.49,0,0.16,1,Card,Supplier_Z,56.2128,176.8,0.0,44.2,-164.78719999999998
T00303,2024-05-14,Store_C,Beauty,2,461.5,336.42,39,650.84,1,0.21,1,Cash,Supplier_Z,729.1700000000001,672.84,461.5,336.42,-741.5900000000001
T00304,2024-07-13,Store_A,Clothing,5,73.03,372.91,25,8029.76,1,0.08,1,Cash,Supplier_W,335.938,1864.5500000000002,73.03,372.91,-1974.5520000000001
T00305,2024-05-07,Store_C,Electronics,4,228.43,132.37,31,2667.9,2,0.28,0,Card,Supplier_X,657.8783999999999,529.48,456.86,0.0,-328.4616000000001
T00306,2024-02-02,Store_A,Home,4,409.52,370.83,43,5861.5,2,0.2,0,Card,Supplier_W,1310.464,1483.32,819.04,0.0,-991.8959999999997
T00307,2024-06-24,Store_C,Beauty,5,445.77,318.24,32,4492.74,2,0.01,0,Card,Supplier_X,2206.5615,1591.2,891.54,0.0,-276.1785
T00308,2024-01-22,Store_B,Clothing,1,264.5,369.36,30,318.19,2,0.04,1,Mobile,Supplier_W,253.92,369.36,529.0,369.36,-1013.8000000000001
T00309,2024-08-25,Store_C,Sports,4,286.87,268.18,17,498.78,1,0.06,0,Mobile,Supplier_W,1078.6312,1072.72,286.87,0.0,-280.9588000000001
T00310,2024-06-06,Store_B,Beauty,3,338.15,98.08,34,8288.54,2,0.07,1,Cash,Supplier_W,943.4384999999999,294.24,676.3,98.08,-125.18150000000003
T00311,2024-02-07,Store_B,Clothing,4,481.08,358.34,11,6116.01,2,0.22,1,Cash,Supplier_Y,1500.9696,1433.36,962.16,358.34,-1252.8904000000002
T00312,2024-08-17,Store_C,Electronics,1,305.31,77.78,24,5286.05,0,0.03,1,Card,Supplier_W,296.1507,77.78,0.0,77.78,140.59069999999997
T00313,2024-12-30,Store_A,Electronics,1,284.14,89.16,44,9449.09,2,0.11,1,Card,Supplier_Y,252.88459999999998,89.16,568.28,89.16,-493.71539999999993
T00314,2024-02-20,Store_A,Beauty,2,17.12,112.07,30,1813.84,0,0.27,0,Card,Supplier_W,24.9952,224.14,0.0,0.0,-199.14479999999998
T00315,2024-09-20,Store_A,Beauty,3,49.67,125.18,9,2653.91,1,0.17,0,Mobile,Supplier_X,123.6783,375.54,49.67,0.0,-301.53170000000006
T00316,2024-10-09,Store_A,Home,1,292.81,208.22,46,7591.72,2,0.08,0,Mobile,Supplier_Y,269.3852,208.22,585.62,0.0,-524.4548
T00317,2024-01-27,Store_A,Clothing,5,468.76,286.82,33,7774.83,0,0.29,1,Card,Supplier_X,1664.098,1434.1,0.0,286.82,-56.82199999999989
T00318,2024-08-13,Store_B,Beauty,3,434.68,370.85,2,4108.48,2,0.07,1,Card,Supplier_X,1212.7571999999998,1112.5500000000002,869.36,370.85,-1140.0028000000004
T00319,2024-10-03,Store_A,Home,3,491.46,39.93,45,9514.69,0,0.27,0,Cash,Supplier_X,1076.2974,119.78999999999999,0.0,0.0,956.5074
T00320,2024-10-12,Store_B,Home,5,268.64,381.98,38,9388.72,2,0.22,1,Mobile,Supplier_Y,1047.696,1909.9,537.28,381.98,-1781.4640000000004
T00321,2024-04-06,Store_B,Beauty,4,396.09,368.92,7,222.86,1,0.22,0,Card,Supplier_Z,1235.8008,1475.68,396.09,0.0,-635.9692
T00322,2024-10-10,Store_B,Electronics,5,421.8,26.33,31,1806.05,1,0.23,0,Mobile,Supplier_Y,1623.93,131.64999999999998,421.8,0.0,1070.48
T00323,2024-11-12,Store_C,Clothing,5,327.54,147.33,42,8220.17,0,0.15,0,Card,Supplier_Z,1392.045,736.6500000000001,0.0,0.0,655.395
T00324,2024-10-30,Store_C,Clothing,4,175.99,326.19,28,3418.65,0,0.24,1,Card,Supplier_Y,535.0096,1304.76,0.0,326.19,-1095.9404
T00325,2024-05-26,Store_B,Electronics,4,240.29,246.57,21,1045.08,1,0.25,0,Cash,Supplier_W,720.87,986.28,240.29,0.0,-505.69999999999993
T00326,2024-01-04,Store_C,Beauty,4,430.38,312.74,19,7871.49,2,0.11,1,Cash,Supplier_Z,1532.1528,1250.96,860.76,312.74,-892.3072
T00327,2024-02-04,Store_A,Clothing,4,156.29,289.02,5,4600.38,0,0.12,0,Cash,Supplier_W,550.1408,1156.08,0.0,0.0,-605.9391999999999
T00328,2024-07-10,Store_A,Beauty,4,462.63,201.22,42,4974.87,1,0.27,1,Card,Supplier_Z,1350.8796,804.88,462.63,201.22,-117.85040000000004
T00329,2024-02-18,Store_B,Beauty,5,122.61,21.28,48,1945.06,0,0.16,1,Cash,Supplier_Y,514.962,106.4,0.0,21.28,387.282
T00330,2024-01-17,Store_A,Home,2,377.26,235.79,28,6642.86,1,0.26,0,Card,Supplier_Y,558.3448,471.58,377.26,0.0,-290.49519999999995
